Index,Modification,Speaker,Start Time,End Time,Script
117,인식결과,3,1549905,1558485,쌀 같은 거 가져와서 막 뿌리고 이런 거 혹시 보셨나요? 경기를 일으켜요. 특히 트랙터 같은 경우에는요. 그래서 이렇게 막는 것 같습니다.
117,수정결과,C,1549905,1558485,쌀 같은 거 가져와서 막 뿌리고 이런 거 혹시 보셨나요? 경기를 일으켜요. 특히 트랙터 같은 경우에는요. 그래서 이렇게 막는 것 같습니다.
118,인식결과,3,1558485,1566065,세대만 갔을까요? 아니에요. 양재한시에서 또트레타가 있는데 나타났습니다.
118,수정결과,C,1558485,1566065,세대만 갔을까요? 아니에요. 양재한시에서 또트레타가 있는데 나타났습니다.
119,인식결과,3,1566065,1572840,물론 막히긴 했습니다. 오도가도 못하다가 또 이곳까지 오셨습니다. 그것만 있었을까요?
119,수정결과,C,1566065,1572840,물론 막히긴 했습니다. 오도가도 못하다가 또 이곳까지 오셨습니다. 그것만 있었을까요?
120,인식결과,3,1573090,1580835,한남대교 위에서 막힌 트랙터가 2대가 있었습니다. 앞뒤로 막혀가지고
120,수정결과,C,1573090,1580835,한남대교 위에서 막힌 트랙터가 2대가 있었습니다. 앞뒤로 막혀가지고
121,인식결과,3,1580835,1590530,배가 고파 죽겠는데 화장실도 안 보내주고 경찰이 자꾸 뭐라고 하고 이랬어서 어려워하시다가 너무 배가 고파서 마침
121,수정결과,C,1580835,1590530,배가 고파 죽겠는데 화장실도 안 보내주고 경찰이 자꾸 뭐라고 하고 이랬어서 어려워하시다가 너무 배가 고파서 마침
122,인식결과,3,1590530,1598980,트럭에 부루스타가 있어서요. 거기서 뭐 끓여 먹고 이렇게 하시다가 농민들 입장에서는
122,수정결과,C,1590530,1598980,트럭에 부루스타가 있어서요. 거기서 뭐 끓여 먹고 이렇게 하시다가 농민들 입장에서는
123,인식결과,3,1598980,1608900,무슨 튜터를 가지고 시위를 하고 하자는 게 아닙니다. 우리 농민들의 심정을 알리고 싶어서
123,수정결과,C,1598980,1608900,무슨 튜터를 가지고 시위를 하고 하자는 게 아닙니다. 우리 농민들의 심정을 알리고 싶어서
124,인식결과,3,1608930,1622349,"부득이하게 하는 건데 그래서 최대한 합법적으로 우리 농민들의 행진, 우리 농민들의 마음을 우리 시민들과 함께하고 싶었던 것입니다. 그렇게 이해해 주시기 바랍니다. 그래서"
124,수정결과,C,1608930,1622349,"부득이하게 하는 건데 그래서 최대한 합법적으로 우리 농민들의 행진, 우리 농민들의 마음을 우리 시민들과 함께하고 싶었던 것입니다. 그렇게 이해해 주시기 바랍니다. 그래서"
125,인식결과,3,1622349,1629489,지금 막 여기저기서 손들고 계시는 게 발언 신청하시는 것 같은데 우선 제가 준비된 발언 한 분 모시고자 합니다.
125,수정결과,C,1622349,1629489,지금 막 여기저기서 손들고 계시는 게 발언 신청하시는 것 같은데 우선 제가 준비된 발언 한 분 모시고자 합니다.
126,인식결과,3,1630680,1641110,수많은 다리 중에 한담대교에서 막혔다가 되돌아오신 우리 충청남도에 사는 농민 한 분 모시고자 하는데 어떻습니까?
126,수정결과,C,1630680,1641110,수많은 다리 중에 한담대교에서 막혔다가 되돌아오신 우리 충청남도에 사는 농민 한 분 모시고자 하는데 어떻습니까?
127,인식결과,3,1642630,1648140,예 힘찬 응원의 박수로 모시겠습니다.
127,수정결과,C,1642630,1648140,예 힘찬 응원의 박수로 모시겠습니다.
128,인식결과,1,1655760,1657440,예 반갑습니다.
128,수정결과,A,1655760,1657440,예 반갑습니다.
129,인식결과,1,1660850,1663530,충남 부여에서 왔습니다.
129,수정결과,A,1660850,1663530,충남 부여에서 왔습니다.
130,인식결과,1,1667010,1670340,38년째 농사를 짓고 있는데
130,수정결과,A,1667010,1670340,38년째 농사를 짓고 있는데
131,인식결과,2,1670340,1671880,좋아
131,수정결과,B,1670340,1671880,좋아
132,인식결과,1,1671880,1676630,38년 전에 동네에서 막내였습니다.
132,수정결과,A,1671880,1676630,38년 전에 동네에서 막내였습니다.
133,인식결과,1,1677920,1689985,근데 지금도 막내입니다. 한갑 진갑 다 넘어갔는데 지금도 막내라고 합니다. 아까 초창기에
133,수정결과,A,1677920,1689985,근데 지금도 막내입니다. 한갑 진갑 다 넘어갔는데 지금도 막내라고 합니다. 아까 초창기에
134,인식결과,1,1689985,1696350,우리 농민들만 있을 때 사회자가 아들 자랑 딸 자랑하더라고요.
134,수정결과,A,1689985,1696350,우리 농민들만 있을 때 사회자가 아들 자랑 딸 자랑하더라고요.
135,인식결과,1,1696680,1704190,저도 딸이 하나 있고 아들이 둘이 있습니다. 한 나라를
135,수정결과,A,1696680,1704190,저도 딸이 하나 있고 아들이 둘이 있습니다. 한 나라를
136,인식결과,1,1704350,1712240,한 나라를 구성하는 요건이 있습니다. 그게 뭘까요? 나라를 구성하는 요건
136,수정결과,A,1704350,1712240,한 나라를 구성하는 요건이 있습니다. 그게 뭘까요? 나라를 구성하는 요건
137,인식결과,1,1712240,1720514,이건 사람이 있어야 사람 땅 주권 주권이 있어야지
137,수정결과,A,1712240,1720514,이건 사람이 있어야 사람 땅 주권 주권이 있어야지
138,인식결과,1,1720514,1731080,세상에 내가 막내가 지금 29살입니다. 29살이 막내인데 막내를 할 때
138,수정결과,A,1720514,1731080,세상에 내가 막내가 지금 29살입니다. 29살이 막내인데 막내를 할 때
139,인식결과,1,1731080,1741320,의료보험 혜택을 못 받았어요. 우리 군대 갔다 온 사람들 예비군 훈련 받으러 가요. 예비군 훈련
139,수정결과,A,1731080,1741320,의료보험 혜택을 못 받았어요. 우리 군대 갔다 온 사람들 예비군 훈련 받으러 가요. 예비군 훈련
140,인식결과,1,1741320,1745450,혹시 이거 이런 말을 해도 되려나 모르겠는데
140,수정결과,A,1741320,1745450,혹시 이거 이런 말을 해도 되려나 모르겠는데
141,인식결과,1,1747442,1756335,아니 하클라 뭐 하면 예비군 훈련을 면제시켜주네. 애들을 못 낳게 하면 남자
141,수정결과,A,1747442,1756335,아니 하클라 뭐 하면 예비군 훈련을 면제시켜주네. 애들을 못 낳게 하면 남자
142,인식결과,1,1756335,1765160,정광수 스러은 예비군 훈련을 1년 면제를 시켜줘 이게 나라의 정책이었습니다.
142,수정결과,A,1756335,1765160,정광수 스러은 예비군 훈련을 1년 면제를 시켜줘 이게 나라의 정책이었습니다.
143,인식결과,8,1766610,1768555,저희 아빠도 안 갔어요.
143,수정결과,H,1766610,1768555,저희 아빠도 안 갔어요.
144,인식결과,1,1768555,1776520,적어도 한 나라의 인구 정책은 100년 1천 년을 보고 해야 되는 거 아닙니까?
144,수정결과,A,1768555,1776520,적어도 한 나라의 인구 정책은 100년 1천 년을 보고 해야 되는 거 아닙니까?
145,인식결과,1,1776610,1784630,그런데 그때도 지금도 똑같이 합니다. 저는 또 농업 정책이
145,수정결과,A,1776610,1784630,그런데 그때도 지금도 똑같이 합니다. 저는 또 농업 정책이
146,인식결과,1,1784630,1789510,저는 농민이니까 농사 얘기 조금만 해볼게요.
146,수정결과,A,1784630,1789510,저는 농민이니까 농사 얘기 조금만 해볼게요.
147,인식결과,1,1789510,1796074,1999년도에 쌀값이 농민들 중에 혹시 아는 사람 있나?
147,수정결과,A,1789510,1796074,1999년도에 쌀값이 농민들 중에 혹시 아는 사람 있나?
148,인식결과,1,1796074,1803305,1999년도에 쌀값이 얼마였는지 혹시 알고 계신 분 제가 사탕 하나 드릴게요.
148,수정결과,A,1796074,1803305,1999년도에 쌀값이 얼마였는지 혹시 알고 계신 분 제가 사탕 하나 드릴게요.
149,인식결과,8,1803305,1806350,원 1만 원
149,수정결과,H,1803305,1806350,원 1만 원
150,인식결과,1,1806680,1817160,아니야 쌀 80kg 1가마 쌀 80kg 1가마가 19만 567원.
150,수정결과,A,1806680,1817160,아니야 쌀 80kg 1가마 쌀 80kg 1가마가 19만 567원.
151,인식결과,1,1817580,1828100,1999년도에 근데 지금 2024년도 지금 쌀값은 얼마나 갈까요? 80키로
151,수정결과,A,1817580,1828100,1999년도에 근데 지금 2024년도 지금 쌀값은 얼마나 갈까요? 80키로
152,인식결과,1,1829420,1838385,14만 원 조금 더 가고 부여 쌀 값은 15만 6천 원.
152,수정결과,A,1829420,1838385,14만 원 조금 더 가고 부여 쌀 값은 15만 6천 원.
153,인식결과,1,1838385,1847985,제가 대먹기나 하니까 부여 경찰서 형사들하고도 좀 친합니다. 친한데 가끔 술도 먹고 해요.
153,수정결과,A,1838385,1847985,제가 대먹기나 하니까 부여 경찰서 형사들하고도 좀 친합니다. 친한데 가끔 술도 먹고 해요.
154,인식결과,1,1847985,1856080,야 니들 30년 전 쌀값하고 30년 전 월급을
154,수정결과,A,1847985,1856080,야 니들 30년 전 쌀값하고 30년 전 월급을
155,인식결과,1,1877180,1887130,30년 전 월급 쌀값도 그보다 떨어진 값으로 바꾸도 농사를 짓는 게 우리네 농민입니다.
155,수정결과,A,1877180,1887130,30년 전 월급 쌀값도 그보다 떨어진 값으로 바꾸도 농사를 짓는 게 우리네 농민입니다.
156,인식결과,1,1888030,1894420,저는 병사를 짓는데 참 어렵게 농사를 짓습니다.
156,수정결과,A,1888030,1894420,저는 병사를 짓는데 참 어렵게 농사를 짓습니다.
157,인식결과,1,1894680,1899370,우리 아들 오는 것 같은데 아들 보고 막걸리 몇 병 갖고 오라고 했어
157,수정결과,A,1894680,1899370,우리 아들 오는 것 같은데 아들 보고 막걸리 몇 병 갖고 오라고 했어
158,인식결과,1,1901980,1909440,저 농사를 짓는데 이제 이제 학생들은 잘 몰라 농민들은 알아 내가 농민
158,수정결과,A,1901980,1909440,저 농사를 짓는데 이제 이제 학생들은 잘 몰라 농민들은 알아 내가 농민
159,인식결과,1,1927710,1938680,문을 잘 가둬야 배가 잘 큽니다. 그런데 대부분 트랙터로 논두렁을 싹 하거든 일반적으로 요즘은 그런데
159,수정결과,A,1927710,1938680,문을 잘 가둬야 배가 잘 큽니다. 그런데 대부분 트랙터로 논두렁을 싹 하거든 일반적으로 요즘은 그런데
160,인식결과,1,1938770,1946725,아니 말로 천 이런 달 맞은 게 한 50달러이 되는데 트랙터를 할 수가 없는 데가 너무 많아.
160,수정결과,A,1938770,1946725,아니 말로 천 이런 달 맞은 게 한 50달러이 되는데 트랙터를 할 수가 없는 데가 너무 많아.
161,인식결과,1,1946725,1956100,그럼 어떻게 해야 해요? 논뚜렁을 손으로 해야 됩니다. 손으로 손으로 해야 되는데 논두렁을 잘 하려면
161,수정결과,A,1946725,1956100,그럼 어떻게 해야 해요? 논뚜렁을 손으로 해야 됩니다. 손으로 손으로 해야 되는데 논두렁을 잘 하려면
162,인식결과,1,1956350,1966530,농민들은 다 아실 거예요. 어떻게 해야 됩니까? 논뚜렁 하는 기본이 있습니다. 논뚜렁을
162,수정결과,A,1956350,1966530,농민들은 다 아실 거예요. 어떻게 해야 됩니까? 논뚜렁 하는 기본이 있습니다. 논뚜렁을
163,인식결과,1,1966530,1976195,하려면 우선 소수랑으로 논두렁을 다 까부셔야 됩니다. 다 고장나야 다 없애야 해요.
163,수정결과,A,1966530,1976195,하려면 우선 소수랑으로 논두렁을 다 까부셔야 됩니다. 다 고장나야 다 없애야 해요.
164,인식결과,1,1976195,1985985,없애고 발로 자근자근 밟고 지구형 뭐 무슨 웅거지 구형 이런 거 싹 다 없애고
164,수정결과,A,1976195,1985985,없애고 발로 자근자근 밟고 지구형 뭐 무슨 웅거지 구형 이런 거 싹 다 없애고
165,인식결과,1,1985985,1994420,다시 끌어올리고 다시 발라야 그게 논두렁입니다. 한 세상을 업지 않고
165,수정결과,A,1985985,1994420,다시 끌어올리고 다시 발라야 그게 논두렁입니다. 한 세상을 업지 않고
166,인식결과,1,1995550,2004740,제대로 되는 건 아무것도 없습니다. 이건 농사의 기본입니다. 우리가 8년 전에
166,수정결과,A,1995550,2004740,제대로 되는 건 아무것도 없습니다. 이건 농사의 기본입니다. 우리가 8년 전에
167,인식결과,1,2005090,2014805,박근혜 탄핵 때 오늘 우리 저 김재에 오신 김재 회장님이 그러시더라고요. 자기가
167,수정결과,A,2005090,2014805,박근혜 탄핵 때 오늘 우리 저 김재에 오신 김재 회장님이 그러시더라고요. 자기가
168,인식결과,1,2014805,2020514,수원에 두 번 왔는데 세상에 딱 두번밖에 안 와버렸대요. 수원에
168,수정결과,A,2014805,2020514,수원에 두 번 왔는데 세상에 딱 두번밖에 안 와버렸대요. 수원에
169,인식결과,1,2020514,2030260,8년 전에 트랙터 끌고 왔고 오늘도 트랙터 끌고 왔다는 거예요. 8년 전에
169,수정결과,A,2020514,2030260,8년 전에 트랙터 끌고 왔고 오늘도 트랙터 끌고 왔다는 거예요. 8년 전에
170,인식결과,1,2030610,2039370,박근혜를 끌어내릴 때 박근혜를 끌어내릴 때 우리는 박근혜만 끌어내리면 되는 줄 알았습니다.
170,수정결과,A,2030610,2039370,박근혜를 끌어내릴 때 박근혜를 끌어내릴 때 우리는 박근혜만 끌어내리면 되는 줄 알았습니다.
171,인식결과,1,2056689,2060820,새 사장에게 옵니다. 그렇지 않습니까?
171,수정결과,A,2056689,2060820,새 사장에게 옵니다. 그렇지 않습니까?
172,인식결과,1,2064210,2071965,저는 엊그제 저 천안에서 그런 얘기했습니다. 제가 아직 이거
172,수정결과,A,2064210,2071965,저는 엊그제 저 천안에서 그런 얘기했습니다. 제가 아직 이거
173,인식결과,1,2071965,2081870,콩 타작을 다 못 했는데 아니 여태 콩 타작이요. 아이 한 놈 때문에 제가 좀 늦네요.
