Index,Modification,Speaker,Start Time,End Time,Script
108,수정결과,F,1287710,1293240,만들어 가겠노라고 우리 힘으로 만들어 가겠노라고 수많은
109,인식결과,6,1293240,1303320,논의와 토론 속에서 개혁 과제도 100가지가 넘게 만들어냈었던 그런 과정이 있었습니다만 이렇게
109,수정결과,F,1293240,1303320,논의와 토론 속에서 개혁 과제도 100가지가 넘게 만들어냈었던 그런 과정이 있었습니다만 이렇게
110,인식결과,6,1310930,1319705,오늘은 바람이 불어도 무섭지 않으시죠? 네 이 정도 가람쯤이야
110,수정결과,F,1310930,1319705,오늘은 바람이 불어도 무섭지 않으시죠? 네 이 정도 바람쯤이야
111,인식결과,6,1319705,1330355,지난 동짓날 밤 남태령의 추위에 비하면 10번이라도 견디고 참아낼 수 있는 바람입니다. 그렇지 않습니까?
111,수정결과,F,1319705,1330355,지난 동짓날 밤 남태령의 추위에 비하면 10번이라도 견디고 참아낼 수 있는 바람입니다. 그렇지 않습니까?
112,인식결과,6,1330355,1339514,네 맞습니다. 그래서 저는 지금 무섭지 않습니다. 걱정되지 않습니다.
112,수정결과,F,1330355,1339514,네 맞습니다. 그래서 저는 지금 무섭지 않습니다. 걱정되지 않습니다.
113,인식결과,6,1339514,1348355,윤석열의 파면이 선고되는 그 시간까지 우리 이곳 남태령의 귀를 열어주지 않으면
113,수정결과,F,1339514,1348355,윤석열의 파면이 선고되는 그 시간까지 우리 이곳 남태령의 길을 열어주지 않으면
114,인식결과,6,1348355,1356405,이곳이 광화문이 되겠죠. 그리고 이곳이 5.18 광장이 되겠죠
114,수정결과,F,1348355,1356405,이곳이 광화문이 되겠죠. 그리고 이곳이 5.18 광장이 되겠죠
115,인식결과,6,1356405,1364514,새롭게 이곳에서 12월 21일 그 밤 남태령에서 이혼했던
115,수정결과,F,1356405,1364514,새롭게 이곳에서 12월 21일 그 밤 남태령에서 이뤄냈던
116,인식결과,6,1364514,1370739,그 아름다웠던 공동체 조건 없는 연대
116,수정결과,F,1364514,1370739,그 아름다웠던 공동체 조건 없는 연대
117,인식결과,6,1370739,1377930,그리고 우리 앞에 막혀 있었던 각자의 벽을 뚫고
117,수정결과,F,1370739,1377930,그리고 우리 앞에 막혀 있었던 각자의 벽을 뚫고
118,인식결과,6,1377930,1385770,차벽을 열어주었던 것은 우리 앞에 막힌 모든 벽을 뚫었던 과정이었죠.
118,수정결과,F,1377930,1385770,차벽을 열어주었던 것은 우리 앞에 막힌 모든 벽을 뚫었던 과정이었죠.
119,인식결과,6,1385800,1399000,네 오늘 저희 이곳 남태령을 광화문 광장으로 5.18 광장으로 그렇게 만들 자신들이 있으시고 버텨낼 수 있으시죠?
119,수정결과,F,1385800,1399000,네 오늘 저희 이곳 남태령을 광화문 광장으로 5.18 광장으로 그렇게 만들 자신들이 있으시고 버텨낼 수 있으시죠?
120,인식결과,6,1399090,1409400,네 이 정도 날씨면 석 달 열흘도 버틸 것 같습니다만 그렇게 시간이 가면 안 될 것 같으니까요. 적어도
120,수정결과,F,1399090,1409400,네 이 정도 날씨면 석 달 열흘도 버틸 것 같습니다만 그렇게 시간이 가면 안 될 것 같으니까요. 적어도
121,인식결과,6,1409400,1421569,파면이 확정되는 그 순간까지 길을 열지 않으면 버티겠다는 각오로 함께 하십시다. 그리고 한 말씀드리지 않을 수가 없습니다.
121,수정결과,F,1409400,1421569,파면이 확정되는 그 순간까지 길을 열지 않으면 버티겠다는 각오로 함께 하십시다. 그리고 한 말씀드리지 않을 수가 없습니다.
122,인식결과,6,1421569,1427405,지금 전국 각지에서 산불로 인해서
122,수정결과,F,1421569,1427405,지금 전국 각지에서 산불로 인해서
123,인식결과,6,1427405,1436030,소중한 목숨을 잃으신 분들도 계시고요. 그리고 정말 많은 곳으로 수많은 피해 주민들이
123,수정결과,F,1427405,1436030,소중한 목숨을 잃으신 분들도 계시고요. 그리고 정말 많은 곳으로 수많은 피해 주민들이
124,인식결과,6,1436030,1446840,화마로 인해서 가진 모든 것을 잃고 대피를 해 계신 분들이 있습니다. 그리고 밤을 새워서
124,수정결과,F,1436030,1446840,화마로 인해서 가진 모든 것을 잃고 대피를 해 계신 분들이 있습니다. 그리고 밤을 새워서
125,인식결과,6,1447000,1453280,주변에 소를 키우는 우사로 불길이 번지지 않게 하기 위해서
125,수정결과,F,1447000,1453280,주변에 소를 키우는 우사로 불길이 번지지 않게 하기 위해서
126,인식결과,6,1453280,1457819,내가 살고 있는 마을로 불길이 번지지 않기 위해서
126,수정결과,F,1453280,1457819,내가 살고 있는 마을로 불길이 번지지 않기 위해서
127,인식결과,6,1457819,1468999,"밤을 세워서 불길이 넘어오는 저지선을 확보하기 위해서 고생하시는 분들, 그다음에 진화를 위해서 고생하시는 수많은 분들이 있습니다."
127,수정결과,F,1457819,1468999,"밤을 세워서 불길이 넘어오는 저지선을 확보하기 위해서 고생하시는 분들, 그다음에 진화를 위해서 고생하시는 수많은 분들이 있습니다."
128,인식결과,6,1468999,1476740,산불은 사실은 농촌 농업 농민에게 피해가 가장 큽니다.
128,수정결과,F,1468999,1476740,산불은 사실은 농촌 농업 농민에게 피해가 가장 큽니다.
129,인식결과,6,1476840,1484260,농민들의 심정은 지금이라도 당장 산불이 번지고 있는 그곳으로 달려가서
129,수정결과,F,1476840,1484260,농민들의 심정은 지금이라도 당장 산불이 번지고 있는 그곳으로 달려가서
130,인식결과,6,1485089,1494069,작은 도우미라도 주고 손이라도 내밀고 어떤 힘이라도 보태고 싶지만 그러지 못하고 당장
130,수정결과,F,1485089,1494069,작은 도움이라도 주고 손이라도 내밀고 어떤 힘이라도 보태고 싶지만 그러지 못하고 당장
131,인식결과,6,1494069,1500709,윤석열 파면이 또한 너무 중요하기에 이곳으로 달려올 수밖에 없습니다.
131,수정결과,F,1494069,1500709,윤석열 파면이 또한 너무 중요하기에 이곳으로 달려올 수밖에 없습니다.
132,인식결과,6,1500709,1505010,산불로 인해서 크게 상심에 젖어 있는
132,수정결과,F,1500709,1505010,산불로 인해서 크게 상심에 젖어 있는
133,인식결과,6,1505010,1513069,그리고 큰 낙심을 하고 있는 큰 피해를 입고 있는 그리고 생명을 잃으신 분들 유가족분들에게도
133,수정결과,F,1505010,1513069,그리고 큰 낙심을 하고 있는 큰 피해를 입고 있는 그리고 생명을 잃으신 분들 유가족분들에게도
134,인식결과,6,1513069,1521069,힘내시라고 이곳에 시민들의 함성과 함께 박수와 함께 함성으로 전해주시기 바랍니다.
134,수정결과,F,1513069,1521069,힘내시라고 이곳에 시민들의 함성과 함께 박수와 함께 함성으로 전해주시기 바랍니다.
135,인식결과,6,1522449,1530949,길고 긴 시간 다시 마이크가 올 것 같으니까요. 발언 더 잘 정리해서
135,수정결과,F,1522449,1530949,길고 긴 시간 다시 마이크가 올 것 같으니까요. 발언 더 잘 정리해서
136,인식결과,6,1530949,1537949,한 번 더 올라올 기회가 있기를 바라겠습니다. 마지막으로 내려가면서 한 말씀 더 드리자면
136,수정결과,F,1530949,1537949,한 번 더 올라올 기회가 있기를 바라겠습니다. 마지막으로 내려가면서 한 말씀 더 드리자면
137,인식결과,6,1537949,1548045,근본적인 모순이라고 합니다. 우리 사회의 근본적인 모순은 친일 청산을 제대로 하지 못했고 그리고
137,수정결과,F,1537949,1548045,근본적인 모순이라고 합니다. 우리 사회의 근본적인 모순은 친일 청산을 제대로 하지 못했고 그리고
138,인식결과,6,1548045,1556980,주권을 제대로 가지지 못하는 나라에서 청산하지 못한 과거로 인해서
138,수정결과,F,1548045,1556980,주권을 제대로 가지지 못하는 나라에서 청산하지 못한 과거로 인해서
139,인식결과,6,1556980,1565195,이렇게 굽이굽이 돌아서 국민들이 이렇게 고통스러운 시간을 보내고 있다고 생각합니다.
139,수정결과,F,1556980,1565195,이렇게 굽이굽이 돌아서 국민들이 이렇게 고통스러운 시간을 보내고 있다고 생각합니다.
140,인식결과,6,1565195,1578355,근본적인 모순을 뿌리 뽑지 않으면 우리에게 당면해 있는 극우 내란 세력까지 뿌리째 뽑아내지 않으면 그들은 반드시 다시 돌아옵니다.
140,수정결과,F,1565195,1578355,근본적인 모순을 뿌리 뽑지 않으면 우리에게 당면해 있는 극우 내란 세력까지 뿌리째 뽑아내지 않으면 그들은 반드시 다시 돌아옵니다.
141,인식결과,6,1578355,1587949,더 사악한 칼을 들고 돌아올 것이라고 합니다. 윤석열 파면시키고 극우 내란 세력
141,수정결과,F,1578355,1587949,더 사악한 칼을 들고 돌아올 것이라고 합니다. 윤석열 파면시키고 극우 내란 세력
142,인식결과,6,1587949,1594290,그리고 팥시듬 파시스트까지 뽑아내는 그날까지
142,수정결과,F,1587949,1594290,그리고 팥시듬 파시스트까지 뽑아내는 그날까지
143,인식결과,6,1594290,1600970,좌절하지 않고 굽힘 없이 투쟁하도록 합시다. 투쟁
143,수정결과,F,1594290,1600970,좌절하지 않고 굽힘 없이 투쟁하도록 합시다. 투쟁
144,인식결과,5,1603380,1613595,예 다시 한번 뜨거운 박수 부탁드리겠습니다. 아까 시작한 음 말씀은 드렸습니다만 주변에 트위터가 안 보이시죠?
144,수정결과,E,1603380,1613595,예 다시 한번 뜨거운 박수 부탁드리겠습니다. 아까 시작한 음 말씀은 드렸습니다만 주변에 트랙터가 안 보이시죠?
145,인식결과,5,1613595,1622355,남태령 거기에서부터 경기도 넘어까지 있고요. 저쪽 어디입니까? 남태령역 사거리 있는데
145,수정결과,E,1613595,1622355,남태령 거기에서부터 경기도 넘어까지 있고요. 저쪽 어디입니까? 남태령역 사거리 있는데
146,인식결과,5,1622355,1630680,충청남도에서 올라온 트레타가 그냥 길거리에 서 있고요. 강원도 철원에서
146,수정결과,E,1622355,1630680,충청남도에서 올라온 트랙터가 그냥 길거리에 서 있고요. 강원도 철원에서
147,인식결과,5,1631160,1640705,직접 트레차를 끌고 길바닥을 달려오다가 태백에서 막혀서 지금 이 현장에 오신 농민도 계십니다.
147,수정결과,E,1631160,1640705,직접 트랙터를 끌고 길바닥을 달려오다가 태백에서 막혀서 지금 이 현장에 오신 농민도 계십니다.
148,인식결과,5,1640705,1648550,제한 통고 난 이후에 농민들의 트랙터가 더 많이 조직이 되는 주위 현상이 벌어졌다는 겁니다.
148,수정결과,E,1640705,1648550,제한 통고 난 이후에 농민들의 트랙터가 더 많이 조직이 되는 주위 현상이 벌어졌다는 겁니다.
149,인식결과,5,1648550,1658675,경찰의 집회를 행진을 막으려고 하니까 농민들의 트레타가 더 조직이 되고 농민들도 나서게 되는 이상한 상황이 발생됐습니다.
149,수정결과,E,1648550,1658675,경찰의 집회를 행진을 막으려고 하니까 농민들의 트랙터가 더 조직이 되고 농민들도 나서게 되는 이상한 상황이 발생됐습니다.
150,인식결과,5,1658675,1662100,잠시 안내 말씀드리겠습니다. 아까
150,수정결과,E,1658675,1662100,잠시 안내 말씀드리겠습니다. 아까
151,인식결과,5,1665320,1675000,오늘은 깃발 들고 계신 우리 동지들이 제일 고생하실 것 같습니다. 가급적이면 깃발을 짧게 들고 계시는 게 좋을 것 같은데요.
151,수정결과,E,1665320,1675000,오늘은 깃발 들고 계신 우리 동지들이 제일 고생하실 것 같습니다. 가급적이면 깃발을 짧게 들고 계시는 게 좋을 것 같은데요.
152,인식결과,5,1675090,1684530,정현호 회장님께서 말씀하셨듯이 다음의 발언 기회 절대로 안 드리기 위해서 우리는 나온 겁니다. 공식적으로 결의대회 하고
152,수정결과,E,1675090,1684530,전여농 회장님께서 말씀하셨듯이 다음의 발언 기회 절대로 안 드리기 위해서 우리는 나온 겁니다. 공식적으로 결의대회 하고
153,인식결과,5,1684530,1690900,3시 좀 넘으면 행진을 시도해야 되는데 제 눈앞에 트랙터가 보이질 않아서
153,수정결과,E,1684530,1690900,3시 좀 넘으면 행진을 시도해야 되는데 제 눈앞에 트랙터가 보이질 않아서
154,인식결과,5,1691320,1702260,경찰에게 다시 한 번 요구합니다. 제 눈에 트라타을 실은 우리 농민들이 보일 수 있도록
154,수정결과,E,1691320,1702260,경찰에게 다시 한 번 요구합니다. 제 눈에 트라타을 실은 우리 농민들이 보일 수 있도록
155,인식결과,5,1702680,1711080,길을 열어주시고 자리를 배치해 주시기 바랍니다. 또한 주변에 많은 시민들이 와주셔서
155,수정결과,E,1702680,1711080,길을 열어주시고 자리를 배치해 주시기 바랍니다. 또한 주변에 많은 시민들이 와주셔서
156,인식결과,5,1711080,1721076,이 한정된 공간에 함께하기 어려운 조건이 생겼습니다. 이 부분 또한 같이 경찰 측에서 조치를 해 주시기를 바랍니다.
156,수정결과,E,1711080,1721076,이 한정된 공간에 함께하기 어려운 조건이 생겼습니다. 이 부분 또한 같이 경찰 측에서 조치를 해 주시기를 바랍니다.
157,인식결과,7,1721076,1722520,왼 주치
157,수정결과,G,1721076,1722520,왼 주치
158,인식결과,5,1722840,1732840,저는 성격이 바다와 같이 넓고 깊어서 반영하지 않겠습니다.
158,수정결과,E,1722840,1732840,저는 성격이 바다와 같이 넓고 깊어서 반영하지 않겠습니다.
